"Age","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"A20",0.000527300152821285,0.0004876385717914,0.000465693616365901,0.000420775082249558,0.0003850263268921,0.000377977991322166,0.000361662723776954,0.000347633623612501,0.0003228655681015,0.000324362094440023,0.000334878276402439,0.000316093914139069,0.000295194592959962,0.000316075162373007,0.000301766243403536,0.00029523785354483,0.000305044594507004,0.000302276017696337,0.000271904533722616,0.000278149624491401,0.000266072478298174,0.000270305363243995,0.00028048659314873,0.000255369721474487,0.000259548122655725,0.00027417831233824,0.000269313587596764,0.000247883525659964,0.000241195830119622,0.000240889295833616,0.000242402953125675,0.000246339986406142,0.000254199583030068,0.000254600516310491,0.000239137350742095,0.000248629352871198,0.000235268367937818,0.000212559138273,0.000273679044700369,0.000198803559748796,0.000192781143939049,0.000177746256396862,0.000164819388975407,0.000162521600531895,0.000160837639092092,0.000174300165732775,0.000180217543454305,0.000206045633944252,0.000216530801046749,0.000220017496303414
"A21",0.000571081075645945,0.000528928375355776,0.000504046122430846,0.000457966052512475,0.00041392058535098,0.000402258066665535,0.000383921371955001,0.000362059388579019,0.000337378735763849,0.000337219080183976,0.000353070895170797,0.000335875094001599,0.000309847504285056,0.000333312546062987,0.000319639805029099,0.000306566391395698,0.000308806844037259,0.000310680957349138,0.000283686450376072,0.000287976368489226,0.000274442882347857,0.000282109899554594,0.000291419703311051,0.00026386741091921,0.000264521599722113,0.000284266064023929,0.000281825390216321,0.00026512900227896,0.000255656867727981,0.000251642110695503,0.0002553743762194,0.000260140524414219,0.000276573190318591,0.000273521149011096,0.000258592763822373,0.000266418812240267,0.000256492127130747,0.000228280334540047,0.000293844003857328,0.000215003545971599,0.000209175113275639,0.000195402294244952,0.000178208843261188,0.000176636317820114,0.000173438415463805,0.000184923031329757,0.000191099641891616,0.00021820521887124,0.000229921319199076,0.000233134290005646
"A22",0.000606526523232544,0.000565695172620243,0.000535750638845714,0.000490702270237626,0.000439418902875689,0.000424309641988004,0.000403570054435413,0.000375144016063904,0.00035310299993511,0.0003471868762924,0.000369793720928085,0.000352384701665284,0.000323472519596099,0.00034651626156556,0.000332336004389825,0.000316537026456929,0.000309772289849319,0.000315328072275624,0.000292547231936469,0.000295736508307078,0.000277555238123491,0.000287323546749157,0.000298173926839826,0.000268272110553318,0.000265570768163225,0.000291530788697353,0.000291135224114745,0.000279312672265288,0.000266805844708845,0.00025913535407082,0.000266512096702287,0.000270444485775481,0.000294010300242286,0.000288586816314908,0.000273946200107245,0.000280537612562581,0.000274508213417229,0.000241922510310285,0.000311710619594954,0.000230570435005326,0.000223089375989994,0.000212650317910044,0.00019189283831879,0.000190755061044012,0.000185559132885502,0.000194711559549635,0.000200814240233349,0.000228430789140347,0.000241151759357841,0.00024443641373987
"A23",0.000633182980615152,0.00059646937136733,0.000560704275992853,0.000518223701743073,0.000462310276000757,0.000445679647212289,0.000421694173939413,0.000390279087605944,0.000371071007364734,0.000357333549952152,0.000384993472697888,0.000367057802991795,0.000337510680323166,0.000357837848959396,0.00034170332935738,0.000326909246414002,0.00031253673670626,0.00031915645652716,0.000300403323162387,0.000303318070807225,0.000278679982742664,0.000289215093232064,0.000302392295264625,0.000270893943813785,0.000266815327690603,0.000298235594908932,0.000298887065542917,0.000291117866043595,0.000275579478231262,0.00026534126783478,0.000276650629286664,0.000278369253583896,0.000306151377229384,0.000301186982223995,0.00028563541316584,0.000291825964860979,0.000289495242821564,0.000253935638665786,0.000327555919429095,0.000245667350664591,0.000234895921321258,0.000229311293599384,0.00020581710739232,0.000204628873508571,0.000197398266173602,0.000204043449757289,0.000209811448595128,0.000237122028248757,0.000250663554766953,0.000254287325729621
"A24",0.000653438833102797,0.000621110963915078,0.000580165035665236,0.000540405531824876,0.00048321364592521,0.000467406352438241,0.000438759187989646,0.000408900877124299,0.000391248688069768,0.000369949596029393,0.00039873428270671,0.000381266324587949,0.000352689290083281,0.000369088145013696,0.000349873475798017,0.000338288154801112,0.000319107103537949,0.000323741050058546,0.000308810489081212,0.000312111929538897,0.000280964580340383,0.000291566365098201,0.000306373686617111,0.000274171744868423,0.000271121774057316,0.000305612806179966,0.000306239577511938,0.000301305692514659,0.000283320730161075,0.000271675075340937,0.00028647617722808,0.000285333587760633,0.000313980146047921,0.000311993051842209,0.000294802612334537,0.000300996746605539,0.000301796421671443,0.000265093413367035,0.000341395139836606,0.000260127950702245,0.000245220481806899,0.000245115958104751,0.000219873658240109,0.000217946135731801,0.000209001687302944,0.000213179674423245,0.00021826148311593,0.000244392661702493,0.000258724925340237,0.000262990760566015
"A25",0.000671288599984764,0.000641040218874595,0.000596335884589727,0.000558145940337761,0.000502678486351159,0.000489840820801131,0.000455029260875428,0.000430363617856944,0.000412843100202113,0.000386215258104614,0.000411559502150967,0.000395996590082008,0.000369135982977277,0.000381127919348719,0.000358450675021081,0.000350471020849327,0.000329401305724551,0.000329722478570729,0.000318679365728772,0.000322744965241406,0.000286560098715089,0.000297184136639157,0.000312300525462895,0.00028012412868299,0.000280021333988945,0.000314178878374215,0.000314061029343698,0.000310754159635989,0.000291500825290775,0.000279103618931936,0.000296541007045949,0.000292748134715902,0.000319449530400383,0.00032102430753276,0.000302762277198385,0.000308776047911719,0.000311857554802883,0.00027626646604148,0.000353258213428323,0.000273637292894974,0.000254844224533535,0.000259852672255418,0.000233960650490338,0.000230516037924102,0.000220342073240322,0.000222306307437186,0.000226232098459751,0.000250315226795293,0.00026556010576923,0.000270862244201867
"A26",0.000690562409821083,0.00065882684845202,0.000611866566720774,0.000573438099564082,0.000521546973557071,0.00051288860737755,0.000471220330290498,0.000452907544315769,0.000434910487946206,0.000406377046487025,0.000424446797581099,0.000411850040671817,0.000386851504463304,0.000394009425827383,0.000368289507900968,0.000363185878125208,0.000342407966531344,0.000337694119001228,0.000330366713916126,0.000335159993282335,0.000296470709938121,0.000307348183885918,0.000321691645053345,0.000290117974685017,0.000294077284465286,0.000324355020643437,0.000323359025196759,0.000320536560117838,0.000301448703942683,0.00028856093309022,0.000307357674708611,0.000301746821356042,0.000324789802741613,0.000328442971180782,0.000310626098311616,0.000316187952648703,0.000320413166058855,0.000288256347610267,0.000363673654658867,0.000286140084531119,0.000264746827640295,0.000273616678366276,0.000248083320784972,0.000242478893601545,0.000231543544844837,0.000231690452270073,0.000234051302340333,0.000255313832357283,0.000271655666731585,0.000278390698165649
"A27",0.000713727949676469,0.000677368442862755,0.000629338567088215,0.000588911011862008,0.000541125456484625,0.000536437458168222,0.000488747335936223,0.000475099148821968,0.000457014719731353,0.000430150695264277,0.000438615253080428,0.000429231490195101,0.000406103943059319,0.00040756352829872,0.00037974662707532,0.000376649805474574,0.000357194147345478,0.000348657780960235,0.00034395949490091,0.000348956232324636,0.000310811139526588,0.000322018664440464,0.000335230176313263,0.000304847834463441,0.000313163996789211,0.000336806204278664,0.000335359648196296,0.000331848041193836,0.00031412397741422,0.000301118457333005,0.000319477410306278,0.000313047339644765,0.000331926657555236,0.000335157492139411,0.000319199977654817,0.000324540769263728,0.000328574473668263,0.000301694793089772,0.000373808509397252,0.000298076978144495,0.000276028137904926,0.000286896231815768,0.000262407323845682,0.000254353600450455,0.000243004750607716,0.000241750480612966,0.000242450907101997,0.000260283834076742,0.00027784972596479,0.00028626729865304
"A28",0.000741639300972921,0.00069909463261158,0.000650814164139018,0.000607096355146116,0.000562988842060984,0.000560719145842616,0.000509383720886135,0.000496899440221031,0.000479601159590798,0.000457126170679795,0.000455399848121422,0.000448558961589172,0.000427468362772276,0.000421988305125714,0.000393092692225072,0.000391639175154796,0.000373410912734011,0.000363774266291164,0.000359548105286128,0.000363830265152964,0.000329183620741332,0.000340392468700004,0.000352876000638705,0.00032439001843481,0.000336549664415686,0.000352325508314399,0.000351121448963154,0.000345771742838448,0.000329976145976364,0.000317753014623386,0.000333504904426262,0.000326980814992217,0.000342213929244217,0.000342717032288232,0.000329078645417352,0.000335073069914941,0.0003376455368707,0.000316993260811003,0.00038511085039178,0.000310250801397416,0.000289627096197292,0.000300400655247246,0.000277221304448047,0.000266871754028383,0.000255297047592079,0.000252964138692381,0.000252349320475213,0.000266339955472599,0.000285088625178097,0.000295227214917838
"A29",0.000774002991793964,0.000725523554445932,0.000677558988379429,0.000629847137317554,0.000588577448350427,0.000586439860635718,0.000534636625468878,0.000519756204045993,0.000503898285996838,0.000487025723471718,0.000476184403809414,0.000470386118251434,0.000451554706207229,0.000438104161962446,0.000408810064340762,0.000409167463543782,0.00039131143120149,0.000383735759785643,0.000377355209228528,0.000379914351397947,0.000351019275236649,0.000361506200268213,0.000374117905682574,0.000348264070056271,0.000362933819009467,0.00037146451809123,0.0003709915903972,0.000363019478272854,0.000348931705146945,0.000338921248630863,0.000350043390777961,0.000343661494374619,0.000356427432579363,0.000352708030819648,0.000340800709742907,0.000348550506583813,0.000348791732452637,0.000334342868724268,0.000398762709707882,0.000323470219267456,0.000305990737059115,0.000314774436074188,0.000292843693098707,0.000280719774282553,0.000268927408316452,0.00026570163433523,0.000264464243332353,0.000274430755155119,0.000294060064650644,0.000305832071063803
"A30",0.000810138203175119,0.000757257470130341,0.000710022583495758,0.000658152870174876,0.000618866183980618,0.000614661736882504,0.000565274442867845,0.000545837279253589,0.000531454867192522,0.000519761216321569,0.00050226950028673,0.000495411425666778,0.000478695195811573,0.00045720643673926,0.000427656805714318,0.000430102759667099,0.000411556172612316,0.000408296444536842,0.000397704889156815,0.000397861948512505,0.000375809855424848,0.000384674140748668,0.000398257098361788,0.000375519349131344,0.000390658200273148,0.000394236958399702,0.000394315571413196,0.000383797366304735,0.00037053313050916,0.000364268176528461,0.000369594191223841,0.000363208969935421,0.000374873978539409,0.000366202587294269,0.000354955589051489,0.00036511670572604,0.000362798235636537,0.000353774195361659,0.000415348312688468,0.000338271821343167,0.000324919213261172,0.0003304187408595,0.000309549400747399,0.000296359148862021,0.000284157447357874,0.000280130190478346,0.000279046833621582,0.000285107697346139,0.000304987205323482,0.000318359265692251
"A31",0.000849651435620756,0.000794318647498049,0.000748088522602038,0.000692332747015182,0.000654282061375667,0.000646544773236075,0.000601264375205663,0.000577053110103574,0.00056360633300395,0.000555347487996231,0.000534615707305841,0.000524409918613455,0.00050886053335448,0.000480693021086322,0.000450542537614809,0.000454996461819022,0.000435081457476301,0.000436352910675396,0.000420921601454779,0.000418679732053843,0.000403211993364639,0.00040964452719747,0.00042465547460524,0.000404915107151786,0.000418192470870259,0.000420121496981545,0.000419674373067227,0.000407876269463155,0.000394208240738768,0.000392716128293296,0.000392454232109461,0.000385909109508819,0.000397510336135311,0.000383610798298314,0.000372195859353823,0.000384504651996783,0.000380054714638694,0.000375270951866546,0.000434919083982328,0.000354908062685087,0.000345728486001506,0.000347533386652802,0.000327569805826051,0.00031401605608023,0.000301009814161438,0.000296272561358826,0.000295903874486403,0.000298563029750376,0.000317719253538926,0.000332871237124104
"A32",0.000892795289208841,0.000836632594913007,0.000791508146904398,0.000732426702219578,0.000694869736664291,0.000683097582401898,0.000642119046250831,0.000614443560241514,0.000601128186630966,0.000593797506032175,0.00057354076183497,0.000558141951765592,0.000541895160742678,0.000509713053609302,0.000478348437593805,0.000484179410234347,0.000463096170777505,0.000466644210810407,0.000447280338402033,0.000443442542516129,0.000433068910502721,0.000436518831086044,0.000452918491659271,0.00043524735125911,0.0004447505299768,0.000448390415154582,0.000445639414040518,0.000434849947201146,0.000419581981518406,0.000422975066282806,0.000418661954301595,0.000412226005661765,0.000424042244698542,0.000404933060835927,0.000393165639897821,0.000406487192587786,0.000400737897231075,0.000398900668078169,0.00045736039854766,0.000373572015081256,0.000367697753285114,0.00036632462987241,0.000347161679657664,0.000333815561849291,0.000319454794258696,0.000314185921284016,0.000314683959583934,0.000314861520827135,0.000332052732955626,0.000349411953568115
"A33",0.00094048114409054,0.000884444282532047,0.000840342252715797,0.00077856413943913,0.000740575454143456,0.000725042972464992,0.000687440493724541,0.000658119786290393,0.000644180796729898,0.000635109658593976,0.000618549361162667,0.000597277633135167,0.000577938474297988,0.000544990760789514,0.000511807693815582,0.000517997308647764,0.000497070855358359,0.000498720931328014,0.000477078105456073,0.000473055895580499,0.000465432702258618,0.000465607934761648,0.000483015288930157,0.000465786806143494,0.000470710032801944,0.000478588403346943,0.000471669955597557,0.000464469875495605,0.000446703080445623,0.000454228825767662,0.000448032128649827,0.000442652437984151,0.000454024436826893,0.00043017679150146,0.000418389343907291,0.000431288442736719,0.000425052993592867,0.000424905650378578,0.000482796355755384,0.000394673953082524,0.000390574577199081,0.000387216658067892,0.000368692258710368,0.000355955694060542,0.000339651020443878,0.000334140858781565,0.000335247227100858,0.00033419146602789,0.000348078837012597,0.000368199320180019
"A34",0.000994076374309258,0.00093850732550529,0.000895211982566321,0.000831148565408093,0.000791483404966132,0.000772831037965607,0.000737348199964945,0.000707640076703948,0.000692505874249936,0.000679375087654732,0.000668474827152836,0.000642350551209601,0.000617761651063732,0.000586849351535314,0.000551489288149046,0.00055698966704718,0.000538545655621695,0.000533548176137495,0.000510801691988812,0.000508162367107894,0.000500645671299753,0.000497386643745862,0.000515351916416789,0.000496677937948454,0.000497583035405301,0.000510877713777713,0.000498594596979894,0.000496895021868045,0.00047609461754626,0.000486568339252894,0.000480288592862937,0.000477471377326409,0.000486990563870324,0.000459642446160751,0.000448174501914392,0.000459684542050357,0.000453376631846032,0.000453710255583811,0.000511768115831664,0.0004189660231076,0.000414836802738539,0.000410914276773277,0.000392678657101094,0.000380806329871997,0.000362082399090804,0.0003566782681289,0.000357884976804844,0.000356968649829304,0.000366341005826081,0.000389690722223003
"A35",0.00105515769133863,0.00100000696856118,0.000957245413946612,0.00089082244391902,0.000847899425160793,0.000826769113334494,0.000792554845637028,0.000762544015536775,0.00074574470211597,0.00072694247648159,0.000721981154672721,0.000693738936162421,0.00066278949395424,0.000635370096362881,0.000597855058254006,0.000601875740450506,0.000588696526979682,0.000573295575826481,0.000549286873645329,0.000549194605192703,0.000539464508404237,0.000532579133115601,0.000550800079144971,0.000529107584378338,0.000527569142459373,0.000546047054402644,0.000528378740070034,0.000532734154781499,0.000508634816606944,0.000520887411020508,0.000515255920612588,0.000516553341687399,0.000522612576035424,0.000493891191371142,0.000482575740839545,0.000492715357180337,0.000486216242141775,0.000485842774404532,0.00054508572002605,0.000447424545521356,0.000441560700080437,0.000438273171185514,0.000419751405557756,0.000408876790298391,0.000387507812422709,0.000382505155723126,0.000383258353906957,0.000383730673877864,0.000387716447750723,0.000414485870861591
"A36",0.00112532509461432,0.00107030485330987,0.00102776078228101,0.000958304062502569,0.00091029526847539,0.000887200123935034,0.000854084928196641,0.000822751509294016,0.000803723381442824,0.000778537651141588,0.000778244268396338,0.000751670882212958,0.000714765935961897,0.000690580506477542,0.000651320553986942,0.000653350086013838,0.000647770909265868,0.000620417394072705,0.000593748423147536,0.000596508155327153,0.000583143478856242,0.000572276807623951,0.000590663239760032,0.000565140509511611,0.000562949467582134,0.000585207937801927,0.000563377974453459,0.000572874075008145,0.000545358152252868,0.000558343063145745,0.000553030776705295,0.000559315292883517,0.000560847914037671,0.000533426050629494,0.00052144912667755,0.000531171779622354,0.000524020339912326,0.000521815284897638,0.000583472313882283,0.00048095718372077,0.000472007832401799,0.000470058825333112,0.000450559248976435,0.000440684587109358,0.00041676409598595,0.000412295734833376,0.000412119980154869,0.000414896363357984,0.000413112157485995,0.000443135306826758
"A37",0.00120608621614695,0.00115065705942268,0.00110785528128601,0.00103424360037048,0.000979224289988926,0.000954652695191965,0.000922857465361438,0.00088866032025992,0.000866602680593937,0.00083526771579128,0.000837459997708943,0.000816256053263248,0.000775217948737002,0.000752571382942811,0.000712255377453552,0.000711821147628765,0.000714663139893545,0.000676527846029194,0.000645617537589096,0.000650499550836369,0.000633383067435518,0.000617949046377637,0.000636559986158131,0.000607276196050161,0.000605589091387714,0.000629393764764399,0.000605543744432641,0.000618199193778199,0.00058728176878105,0.000599764301323081,0.000594053065953026,0.000604911614281797,0.000602014674349804,0.00057831378774011,0.000564595397334253,0.000575152498012805,0.000566968820269051,0.000562025682402502,0.000627244144005959,0.000520099728378463,0.000507196157828443,0.000506735495505689,0.000485664880570864,0.000476618689732061,0.000450545458893034,0.000446519817365575,0.000445017758787513,0.00045055263017729,0.00044316129266024,0.000475977110873049
"A38",0.00129876833599411,0.00124203649549318,0.0011981051995144,0.00111920461982515,0.00105533179215737,0.00102990743625975,0.000999425237223198,0.000960990895646879,0.000934895165603869,0.000898515575846594,0.00090089191031359,0.000887549380326891,0.000844961325580383,0.000821496553746172,0.000780903998104639,0.000777275039809236,0.000786978828707891,0.000741616733630531,0.000706215851731296,0.000711635523031783,0.000692101309078107,0.000671268606842228,0.000690226364554881,0.000657886358243932,0.000656688529211309,0.00067930833042055,0.000655953311274868,0.000669348807267495,0.000635316451423668,0.000645383198554416,0.000639045003861565,0.000652621789447778,0.000646759042781011,0.00062803316747489,0.000611950623737697,0.000623962584127193,0.000614891247426365,0.00060673381084913,0.000676241712641341,0.000564869528676321,0.000547685553103901,0.000548405169443253,0.000525484136544803,0.000516892012056395,0.000489282144580153,0.000485403249463043,0.000482175977497278,0.000490427610325078,0.000478084118753819,0.000513106435633572
"A39",0.00140442399129405,0.00134511647105763,0.00129852913969162,0.00121377531320835,0.00113950535402466,0.00111396398332638,0.00108405715194877,0.00104058600229084,0.00100943926306922,0.000969794490709163,0.000970455635364792,0.000965645874441646,0.000923872813454155,0.000897489889182495,0.000857271192465159,0.000849390483553123,0.000861810061584882,0.000814014159938147,0.000776374911341214,0.000780379003286374,0.000761057050480915,0.000733779902690624,0.000753269162621987,0.000718702300107853,0.000716805192652275,0.000735363444337504,0.000714807814747693,0.000726626019457709,0.000690259047002467,0.000695046743987155,0.00068885493902941,0.000702284282970122,0.000695931685092419,0.00068172965793768,0.000663751509532419,0.000676483133157705,0.000667396791519949,0.000656126476110724,0.000730082581314233,0.000614872042648926,0.000593667266183146,0.000594939390304978,0.00057029817502674,0.000561625317744427,0.000533178313745305,0.000529053495741105,0.000523636123308882,0.00053411683217277,0.000517786956593303,0.000554510638654998
"A40",0.0015237433749634,0.00146038777536166,0.00140885189067835,0.00131871609187069,0.00123309420437868,0.00120793330506767,0.00117713853762108,0.00112836918778287,0.00109142582596366,0.00105064359648074,0.00104811144183895,0.0010507905022849,0.001011064619814,0.000980595812141589,0.000941062406379507,0.000927891388254229,0.000937039154610045,0.000891271161138335,0.00085615396577996,0.000857065139411096,0.000841412230793046,0.000806523798938227,0.000826925063043182,0.000790490797091195,0.000786093599013502,0.000797982451727389,0.000781845128308357,0.000790100278873278,0.00075282120298234,0.000748792140734939,0.00074429004202916,0.000754580005952451,0.000750434908163583,0.000738819324614679,0.000720602759192525,0.000731895542047342,0.000724178064043276,0.000710440995769673,0.00078861201670932,0.000669637533251707,0.000645289040123095,0.00064624642239812,0.000620332107285774,0.000611026546501945,0.000582381783108879,0.000577689227518708,0.000569583795344396,0.000581479189964822,0.000562157028355692,0.000600309874308388
"A41",0.00165703283181247,0.00158832214525365,0.00152896976844404,0.00143501618328656,0.00133804613397643,0.00131290223500007,0.00127965333107394,0.00122551779563536,0.00118249572056273,0.00114260276118662,0.00113541382008675,0.00114347132733423,0.00110544421092401,0.00107081165684745,0.0010317668070375,0.00101296686392225,0.00101253612983879,0.00097166458461804,0.000944807774575912,0.000941816111536967,0.000933358354033116,0.000889768802501466,0.000911889543671748,0.000873033740199253,0.000864654892391535,0.000867998450302721,0.000856946498337688,0.00085986321713418,0.000823643110344383,0.000807449812749442,0.000806024443839019,0.000811038876395979,0.000811112913156334,0.000799627921466159,0.000783411552638273,0.000790392155884004,0.000785332431193742,0.00077008433845461,0.000852281727817061,0.000729033045787303,0.000703022218868595,0.000702534761275522,0.000675859849252,0.000665565441159565,0.000637182565731266,0.000631840047082223,0.000620661258518718,0.0006329893758642,0.000611404702567026,0.000650973097098303
"A42",0.00180432694159179,0.00172948414114639,0.00165941399353163,0.00156378501653235,0.00145681696396072,0.00142981729546897,0.00139342082513535,0.00133371882697944,0.00128482321746436,0.00124723652059671,0.0012334428675052,0.00124445858617623,0.00120644858934259,0.00116827531107242,0.00112890895634648,0.00110551487652573,0.00109055598798161,0.00105553585247801,0.00104108794548947,0.00103456435566912,0.00103595058866651,0.000982981250966959,0.00100826927252786,0.000965472647326574,0.000952837288584252,0.000946908159587286,0.000940605093205282,0.000936329573922806,0.000903267970399862,0.000872902407356392,0.000874630378475784,0.000873783648823028,0.000878730303552356,0.000865665994776386,0.000853209484619445,0.000853448105948962,0.00085150839197214,0.000835682252901141,0.00092219656641828,0.000793528602331554,0.000767840800728883,0.000764423817882315,0.000737279474974269,0.000726032453019604,0.000698112670994428,0.000692379741453706,0.000678047311794989,0.000689824813458245,0.000666264009521111,0.00070737792491088
"A43",0.00196565454208068,0.00188453559690745,0.00180159778743891,0.00170601470803654,0.00159199816204739,0.00155941939974341,0.00152085618545944,0.00145526799851028,0.00140104029106547,0.00136611978685757,0.00134311783501767,0.00135476297954697,0.00131461388943407,0.00127353135472684,0.00123239787720993,0.0012070406354068,0.00117510872051375,0.00114563705155034,0.00114381647945638,0.00113518772317345,0.00114726581369907,0.00108508629039054,0.00111567473478993,0.00106693356173975,0.00105133076211849,0.00103679667531509,0.00103397387529988,0.00102044961286751,0.000992095523615998,0.000947816817905473,0.00095071762513881,0.000945135891617111,0.000954034805341027,0.000939326193008032,0.000930926356205044,0.000923459651328192,0.000923769199978685,0.000908023062268888,0.00099974929277733,0.000864161155569099,0.000841072614561723,0.000832832029629076,0.000805115620308684,0.000793424549005765,0.000765868920741263,0.000760335779448771,0.000743202385283756,0.000753601067728472,0.000727929469223911,0.000770658218973327
"A44",0.00214139184084317,0.00205414923251248,0.00195773087839646,0.00186235221401429,0.00174573411967866,0.00170224087119995,0.00166425847690835,0.00159281060407592,0.00153388155611793,0.00150068575228159,0.00146566922018263,0.0014755102033979,0.00143169188625682,0.00138773107365497,0.00134282526284808,0.00131922313338361,0.00127065950571184,0.00124623691760449,0.00125250729904908,0.00124368443076468,0.00126489794928396,0.00119493332198957,0.0012334095754261,0.00117715250750959,0.00116097746128801,0.00113989450912991,0.00113843579774815,0.00111373083575932,0.00109036377755686,0.00103494464213816,0.00103510595105411,0.00102723132222452,0.00103785190723813,0.00102310754907475,0.00101719589517297,0.00100289927149846,0.00100321968259618,0.000987908137725802,0.00108599785852163,0.000942202856864034,0.000923954001080985,0.000908694554112742,0.000879940313856317,0.000868687931458902,0.000841080017552895,0.000836534833019131,0.000817354547980834,0.000825853177614605,0.000797746097563007,0.000841890238419895
"A45",0.00233255658031031,0.00223890955868704,0.00213043588708435,0.00203305090824886,0.00191910943210481,0.00185865999305947,0.00182487488201807,0.00174868715289717,0.00168553263568384,0.00165188670411075,0.00160292058539908,0.0016077562651753,0.00156023925994385,0.00151261713392994,0.00146156163293971,0.00144333786647407,0.00138076332818321,0.00136143007076905,0.00136774710096914,0.00136028043701642,0.00138664970955948,0.00131175108784419,0.00136066008700696,0.00129673400687181,0.00128234329492487,0.00125788215786909,0.00125490429242317,0.00121803560613594,0.00119820233760714,0.00113627032997652,0.00112892401359023,0.00112174494532947,0.00113113461288391,0.0011186961664106,0.00111225998857657,0.00109335234829514,0.00109056814990672,0.00107596159126453,0.00118109027142629,0.00102869212275422,0.00101707303393489,0.000992652029996151,0.000962242572925503,0.0009524201940513,0.000924031242008924,0.00092123612590266,0.000900940934579482,0.000907476944553115,0.00087679009631908,0.000921746602553172
"A46",0.00254088208006199,0.00243929441049984,0.00232222022223644,0.00221820275055662,0.00211174656097257,0.00202899976603137,0.00200214769476349,0.00192405779383122,0.00185681432388883,0.00181972516295599,0.0017570859917043,0.0017522900691164,0.00170283883185602,0.00165022051537322,0.0015905785935029,0.0015798019980218,0.00150713166399962,0.00149339120590295,0.00149114943204117,0.00148539766893125,0.00151117087025082,0.00143536093045027,0.00149658673651444,0.00142681279446038,0.00141520800887083,0.00139116114394431,0.00138321342241574,0.00133518817047183,0.00131575240248486,0.00125232723082016,0.00123354495200863,0.00122976008604841,0.00123490487093714,0.00122628390584892,0.00121600179128203,0.00119482805126584,0.00118583273504945,0.00117246918208103,0.00128405292865666,0.00112404479965124,0.00111995717496276,0.00108486520781772,0.00105230067358155,0.00104466055227514,0.00101449571008186,0.00101393323861432,0.000993272574156684,0.000998361960943733,0.000965521088433528,0.00101026706749732
"A47",0.00276858322020211,0.00265579017315982,0.00253499687186577,0.00241820425226729,0.00232183954724443,0.00221365567429769,0.00219357632667886,0.00211815908614432,0.00204649418445958,0.00200284268935268,0.0019300193061899,0.00190948090175048,0.00186123904909762,0.00180231695078071,0.00173204075420791,0.00172807007667647,0.00164941846217342,0.00164126556801346,0.00162490458957621,0.0016195027366989,0.00163832048937212,0.00156605083176835,0.0016402884387307,0.00156819285234368,0.0015581915110026,0.00153835899971195,0.00152193801118599,0.00146646599095095,0.00144328030138083,0.00138195582874141,0.00135032923064277,0.00135175886132272,0.00135007133125729,0.00134443990607094,0.00132808862185807,0.00130565900517576,0.00128834646107,0.00127730767586872,0.00139312958223263,0.00122792129506963,0.00123103246019028,0.00118504905494754,0.00115010958446376,0.00114486919470007,0.00111178146547583,0.00111345626625493,0.00109264472755462,0.00109738704890142,0.00106365152123331,0.0011068558736277
"A48",0.00301786098166586,0.00288911985183719,0.00276981355270415,0.00263425371634257,0.00254673063917311,0.00241323780458427,0.00239546989454213,0.00232812842211622,0.00225112692823925,0.00219844613748863,0.00212215740997368,0.00207922715486472,0.00203570821521259,0.0019698017478452,0.00188780169813843,0.00188697053030827,0.00180580531061991,0.00180123242753063,0.00177112802981483,0.00176294738545889,0.00176918353986789,0.00170421921437723,0.0017907165952647,0.00172033844602375,0.0017087262209357,0.00169632113314147,0.00166880324680436,0.00161207462445096,0.00158116873596471,0.00152265622643941,0.00148022396565595,0.00148767221969401,0.00147717050912646,0.00147067852311315,0.00144815942114785,0.00142313606831544,0.00139708948463709,0.00138999645292474,0.00150660724212239,0.00133941366081589,0.0013480462133027,0.00129271163088517,0.00125539224482834,0.00125212220971813,0.00121500009316922,0.00121838059433212,0.0011969460905171,0.00120281498849159,0.00117028503659047,0.00121052621702072
"A49",0.00329032894607231,0.0031404974915477,0.00302687218247394,0.00286860932057169,0.00278392099944295,0.00262871133472963,0.00260449782814445,0.00254972941991635,0.00246577682476125,0.00240282585100554,0.00233165769938277,0.00226104833828531,0.00222484330905081,0.00215221346902711,0.00205897360098546,0.00205537411307309,0.00197419402693543,0.00196797114138937,0.00193127492311468,0.00191594525587207,0.00190584082099931,0.00185004435788944,0.00194669165849814,0.00188075839987639,0.00186349692708114,0.00186072216946311,0.00182154948341669,0.00177073368170389,0.00172969451224621,0.00167145261354316,0.00162333699748068,0.00163691313487903,0.00161612825819832,0.00160256527378637,0.00157597153160951,0.00154472176462244,0.00151122040339604,0.00150986298685128,0.00162377977850171,0.00145747167162535,0.00146882542303818,0.00140747394486718,0.00136768881392382,0.00136545028355718,0.0013234392102842,0.00132758633800355,0.00130455410765303,0.00131293520059962,0.00128424993136209,0.00132029807232134
