y,age,year
0.0099624856555326,0,1973
0.0014392392241764,1,1973
0.0008404925068542,2,1973
0.0006093230499597,3,1973
0.0004888804477863,4,1973
0.000420109748401,5,1973
0.0003651327807172,6,1973
0.0003119205975906,7,1973
0.0002676614006929,8,1973
0.0002379348707844,9,1973
0.0002218067962218,10,1973
0.0002166804767005,11,1973
0.0002213387693161,12,1973
0.0002357718771187,13,1973
0.0002599154246623,14,1973
0.0002928548675923,15,1973
0.000332933183699,16,1973
0.0003783602480312,17,1973
0.0004274611923806,18,1973
0.0004781510202685,19,1973
0.0005273001528212,20,1973
0.0005710810756459,21,1973
0.0006065265232325,22,1973
0.0006331829806151,23,1973
0.0006534388331027,24,1973
0.0006712885999847,25,1973
0.000690562409821,26,1973
0.0007137279496764,27,1973
0.0007416393009729,28,1973
0.0007740029917939,29,1973
0.0008101382031751,30,1973
0.0008496514356207,31,1973
0.0008927952892088,32,1973
0.0009404811440905,33,1973
0.0009940763743092,34,1973
0.0010551576913386,35,1973
0.0011253250946143,36,1973
0.0012060862161469,37,1973
0.0012987683359941,38,1973
0.001404423991294,39,1973
0.0015237433749634,40,1973
0.0016570328318124,41,1973
0.0018043269415917,42,1973
0.0019656545420806,43,1973
0.0021413918408431,44,1973
0.0023325565803103,45,1973
0.0025408820800619,46,1973
0.0027685832202021,47,1973
0.0030178609816658,48,1973
0.0032903289460723,49,1973
0.0035866277253344,50,1973
0.0039064839716641,51,1973
0.0042493518798104,52,1973
0.0046155636343631,53,1973
0.0050076847998464,54,1973
0.0054316376280483,55,1973
0.0058972052681814,56,1973
0.0064177427639873,57,1973
0.0070091799020095,58,1973
0.0076885884170844,59,1973
0.0084726670171169,60,1973
0.0093765143199969,61,1973
0.0104130552083135,62,1973
0.0115934439464213,63,1973
0.012928625402947,64,1973
0.0144319605325569,65,1973
0.0161224768999623,66,1973
0.0180280376026334,67,1973
0.0201876689533559,68,1973
0.0226524709952242,69,1973
0.0254848514687288,70,1973
0.0287561332822117,71,1973
0.0325428171184257,72,1973
0.036921960938788,73,1973
0.0419663280570817,74,1973
0.0477401607271819,75,1973
0.0542965626991804,76,1973
0.0616773677371571,77,1973
0.0699159232668053,78,1973
0.0790424730470025,79,1973
0.0890910027177211,80,1973
0.100105827990116,81,1973
0.112146096217617,82,1973
0.125286784174268,83,1973
0.139615558263986,84,1973
0.155225776103688,85,1973
0.172206739727972,86,1973
0.190632941338479,87,1973
0.210554423574241,88,1973
0.23199047013153,89,1973
0.254928587686044,90,1973
0.279330072539369,91,1973
0.305142375786524,92,1973
0.332317119488226,93,1973
0.360831243126208,94,1973
0.390707710014644,95,1973
0.422031744188975,96,1973
0.454958769752976,97,1973
0.489710911753287,98,1973
0.52655973407426,99,1973
0.565793444225849,100,1973
0.0093077507610883,0,1974
0.0013281233176918,1,1974
0.0008004992581288,2,1974
0.0005926083291858,3,1974
0.0004646447432404,4,1974
0.0003776062779538,5,1974
0.0003145542678662,6,1974
0.0002672498947932,7,1974
0.0002336891440553,8,1974
0.0002126351538405,9,1974
0.0002024261857567,10,1974
0.0002017619679043,11,1974
0.0002099291817266,12,1974
0.0002264249303841,13,1974
0.00025054786184,14,1974
0.000281247803414,15,1974
0.0003172407480997,16,1974
0.0003572141116498,17,1974
0.0003999013764065,18,1974
0.0004439395050839,19,1974
0.0004876385717914,20,1974
0.0005289283753557,21,1974
0.0005656951726202,22,1974
0.0005964693713673,23,1974
0.000621110963915,24,1974
0.0006410402188745,25,1974
0.000658826848452,26,1974
0.0006773684428627,27,1974
0.0006990946326115,28,1974
0.0007255235544459,29,1974
0.0007572574701303,30,1974
0.000794318647498,31,1974
0.000836632594913,32,1974
0.000884444282532,33,1974
0.0009385073255052,34,1974
0.0010000069685611,35,1974
0.0010703048533098,36,1974
0.0011506570594226,37,1974
0.0012420364954931,38,1974
0.0013451164710576,39,1974
0.0014603877753616,40,1974
0.0015883221452536,41,1974
0.0017294841411463,42,1974
0.0018845355969074,43,1974
0.0020541492325124,44,1974
0.002238909558687,45,1974
0.0024392944104998,46,1974
0.0026557901731598,47,1974
0.0028891198518371,48,1974
0.0031404974915477,49,1974
0.003411804989979,50,1974
0.0037056319706189,51,1974
0.004025203629021,52,1974
0.0043742992753115,53,1974
0.0047572926736462,54,1974
0.0051794059000999,55,1974
0.0056471744682793,56,1974
0.0061690115447814,57,1974
0.006755681855242,58,1974
0.0074204883917006,59,1974
0.0081790450814097,60,1974
0.0090486346466269,61,1974
0.0100472991729445,62,1974
0.0111929506954215,63,1974
0.0125028895947928,64,1974
0.0139941353398229,65,1974
0.0156848538524988,66,1974
0.0175968857296503,67,1974
0.0197589960450114,68,1974
0.0222101182386327,69,1974
0.0250017036970338,70,1974
0.0281983846303796,71,1974
0.0318764626845041,72,1974
0.0361201438977083,73,1974
0.041015882106975,74,1974
0.0466456602911842,75,1974
0.0530805166655567,76,1974
0.0603759839337269,77,1974
0.0685711032316543,78,1974
0.0776920515802932,79,1974
0.0877601660220041,80,1974
0.0988026155581508,81,1974
0.110862789916869,82,1974
0.124007203700344,83,1974
0.138326519183872,84,1974
0.153929861060473,85,1974
0.170933369454824,86,1974
0.189445411259164,87,1974
0.209551768861269,88,1974
0.231304363421281,89,1974
0.25471663135405,90,1974
0.279767565497249,91,1974
0.306414754715301,92,1974
0.334614789836782,93,1974
0.364347612397864,94,1974
0.395640253883623,95,1974
0.428585229814731,96,1974
0.463349533854915,97,1974
0.500171300922445,98,1974
0.539342209458527,99,1974
0.581174111851568,100,1974
0.008605604552532,0,1975
