y,age,year
0.0017880846340957,0,2017
0.0002934512900786,1,2017
0.0001664218116082,2,2017
0.0001150624620548,3,2017
8.80427528588034e-05,4,2017
7.29707226363558e-05,5,2017
6.38734058350881e-05,6,2017
5.86967398644806e-05,7,2017
5.664720425352e-05,8,2017
5.68910400513619e-05,9,2017
5.89349155218882e-05,10,2017
6.28241983672668e-05,11,2017
6.87010952348782e-05,12,2017
7.64048890389882e-05,13,2017
8.55627305114187e-05,14,2017
9.59392281064248e-05,15,2017
0.0001075388084155,16,2017
0.0001203214824753,17,2017
0.0001338996023032,18,2017
0.0001475982227411,19,2017
0.000160837639092,20,2017
0.0001734384154638,21,2017
0.0001855591328855,22,2017
0.0001973982661736,23,2017
0.0002090016873029,24,2017
0.0002203420732403,25,2017
0.0002315435448448,26,2017
0.0002430047506077,27,2017
0.000255297047592,28,2017
0.0002689274083164,29,2017
0.0002841574473578,30,2017
0.0003010098141614,31,2017
0.0003194547942586,32,2017
0.0003396510204438,33,2017
0.0003620823990908,34,2017
0.0003875078124227,35,2017
0.0004167640959859,36,2017
0.000450545458893,37,2017
0.0004892821445801,38,2017
0.0005331783137453,39,2017
0.0005823817831088,40,2017
0.0006371825657312,41,2017
0.0006981126709944,42,2017
0.0007658689207412,43,2017
0.0008410800175528,44,2017
0.0009240312420089,45,2017
0.0010144957100818,46,2017
0.0011117814654758,47,2017
0.0012150000931692,48,2017
0.0013234392102842,49,2017
0.0014368500160455,50,2017
0.0015554987377858,51,2017
0.0016799652272958,52,2017
0.0018108230147317,53,2017
0.0019484147015445,54,2017
0.0020929033955483,55,2017
0.0022446500386283,56,2017
0.0024047953528484,57,2017
0.0025757960914878,58,2017
0.0027616505895457,59,2017
0.0029676608341901,60,2017
0.0031997556143725,61,2017
0.003463555760688,62,2017
0.0037634537887374,63,2017
0.0041020125915083,64,2017
0.0044799682260536,65,2017
0.0048970216529182,66,2017
0.0053533921087351,67,2017
0.0058518216719995,68,2017
0.0063995040371679,69,2017
0.0070094076512577,70,2017
0.0077006990813814,71,2017
0.0084983145708149,72,2017
0.0094319965435626,73,2017
0.0105352195331614,74,2017
0.0118444122809393,75,2017
0.0133988165969998,76,2017
0.0152412352921956,77,2017
0.0174197709203549,78,2017
0.0199903986726052,79,2017
0.0230198737890438,80,2017
0.0265881584093762,81,2017
0.0307894158026654,82,2017
0.0357307786729633,83,2017
0.0415286001514303,84,2017
0.0483027181295757,85,2017
0.0561702898281013,86,2017
0.0652417065045045,87,2017
0.0756215095217868,88,2017
0.0874165911694154,89,2017
0.100752086439343,90,2017
0.115792701543711,91,2017
0.132764828906965,92,2017
0.151973762188163,93,2017
0.173811137371784,94,2017
0.198750067267849,95,2017
0.227328591795795,96,2017
0.260125520035523,97,2017
0.297736376879655,98,2017
0.340760944766245,99,2017
0.389817436405412,100,2017
0.0018015964040857,0,2018
0.0002829454392912,1,2018
0.0001625349634103,2,2018
0.0001141805090152,3,2018
8.92205590626144e-05,4,2018
7.61283798045631e-05,5,2018
6.89345558463915e-05,6,2018
6.54209469650472e-05,7,2018
6.48657357744474e-05,8,2018
6.65509229656696e-05,9,2018
6.99850423221738e-05,10,2018
7.51559051003981e-05,11,2018
8.21570789056894e-05,12,2018
9.08033338433224e-05,13,2018
0.0001007253444034,14,2018
0.0001116986520269,15,2018
0.0001236934519099,16,2018
0.0001365620328868,17,2018
0.0001497731998158,18,2018
0.0001625493274087,19,2018
0.0001743001657327,20,2018
0.0001849230313297,21,2018
0.0001947115595496,22,2018
0.0002040434497572,23,2018
0.0002131796744232,24,2018
0.0002223063074371,25,2018
0.00023169045227,26,2018
0.0002417504806129,27,2018
0.0002529641386923,28,2018
0.0002657016343352,29,2018
0.0002801301904783,30,2018
0.0002962725613588,31,2018
0.000314185921284,32,2018
0.0003341408587815,33,2018
0.0003566782681289,34,2018
0.0003825051557231,35,2018
0.0004122957348333,36,2018
0.0004465198173655,37,2018
0.000485403249463,38,2018
0.0005290534957411,39,2018
0.0005776892275187,40,2018
0.0006318400470822,41,2018
0.0006923797414537,42,2018
0.0007603357794487,43,2018
0.0008365348330191,44,2018
0.0009212361259026,45,2018
0.0010139332386143,46,2018
0.0011134562662549,47,2018
0.0012183805943321,48,2018
0.0013275863380035,49,2018
0.0014407074259448,50,2018
0.0015582485945133,51,2018
0.0016813234411688,52,2018
