y,age,year
-6.22213636484298,0,2013
-8.05660878408699,1,2013
-8.58976388425107,2,2013
-9.18078156973464,3,2013
-9.38469375912096,4,2013
-9.37285930147396,5,2013
-9.32687418823213,6,2013
-9.6566274746046,7,2013
-9.61081793857331,8,2013
-9.92369025985365,9,2013
-9.68837617291918,10,2013
-9.77245929012972,11,2013
-9.84521864441215,12,2013
-9.64112328806864,13,2013
-9.36116326171077,14,2013
-9.08812273925193,15,2013
-9.13337933084005,16,2013
-9.12416267573513,17,2013
-8.71564413014008,18,2013
-8.63372700767219,19,2013
-8.43561320442381,20,2013
-8.36447210439857,21,2013
-8.21339173708457,22,2013
-8.31834233267107,23,2013
-8.39056054048287,24,2013
-8.39941015575985,25,2013
-8.24716605420318,26,2013
-8.29404964010203,27,2013
-8.17006366032104,28,2013
-8.06930736742412,29,2013
-8.16302137769562,30,2013
-7.9238663461385,31,2013
-7.768138378918,32,2013
-7.91561320438178,33,2013
-7.77525584668686,34,2013
-7.70848767022202,35,2013
-7.64589982547282,36,2013
-7.6354939043117,37,2013
-7.54074853672234,38,2013
-7.40369229025438,39,2013
-7.36188555907158,40,2013
-7.28463293023839,41,2013
-7.14728230954687,42,2013
-7.08688194487957,43,2013
-6.97069507875601,44,2013
-6.92795798629966,45,2013
-6.82709737596468,46,2013
-6.67982321093613,47,2013
-6.59002908518198,48,2013
-6.51166733268657,49,2013
-6.39853093658312,50,2013
-6.39732973523749,51,2013
-6.31166981126532,52,2013
-6.20614402001006,53,2013
-6.14648226937459,54,2013
-6.07876687551078,55,2013
-6.00515787423998,56,2013
-5.96151747074003,57,2013
-5.8957907970397,58,2013
-5.83275285595316,59,2013
-5.72633487912671,60,2013
-5.6584267729354,61,2013
-5.56698143316406,62,2013
-5.48730106621554,63,2013
-5.40790904317813,64,2013
-5.33208099670085,65,2013
-5.19811010613101,66,2013
-5.23327897036881,67,2013
-5.07870002501039,68,2013
-4.97565432520101,69,2013
-4.92854852309815,70,2013
-4.76147318038349,71,2013
-4.72181636810741,72,2013
-4.58008740562063,73,2013
-4.4835722142406,74,2013
-4.33209426592567,75,2013
-4.23685327351543,76,2013
-4.06990564034508,77,2013
-3.96811727978305,78,2013
-3.81525933699584,79,2013
-3.66375766534016,80,2013
-3.52136701297369,81,2013
-3.3634103881015,82,2013
-3.24629841044617,83,2013
-3.10153733245097,84,2013
-2.96498970621948,85,2013
-2.79498158129167,86,2013
-2.65078179331182,87,2013
-2.51412127126654,88,2013
-2.36920578033594,89,2013
-2.2208023615787,90,2013
-2.06700716989966,91,2013
-1.95140723035971,92,2013
-1.80766936305209,93,2013
-1.72319468935925,94,2013
