y,age,year
0.012909895545458,0,1973
0.0017283377643213,1,1973
0.0010807130241762,2,1973
0.0009235297289679,3,1973
0.0007696287449488,4,1973
0.000661053658242,5,1973
0.0006009552251058,6,1973
0.0005226322050876,7,1973
0.000431403042074,8,1973
0.000367187819633,9,1973
0.000333640610915,10,1973
0.0003167981994139,11,1973
0.0003171635109409,12,1973
0.0003543117897573,13,1973
0.0004562325574168,14,1973
0.0006441547118176,15,1973
0.0008948434445634,16,1973
0.0011160129140811,17,1973
0.001222604562061,18,1973
0.0012271295673721,19,1973
0.0011991814554342,20,1973
0.0011850450189388,21,1973
0.0011887586222821,22,1973
0.001192918886405,23,1973
0.0011843385687831,24,1973
0.0011670267501236,25,1973
0.0011566895124013,26,1973
0.0011673464202003,27,1973
0.0012031825736542,28,1973
0.0012585037979931,29,1973
0.0013231397041702,30,1973
0.0013900205883537,31,1973
0.0014605384058464,32,1973
0.0015442505358062,33,1973
0.0016538655859718,34,1973
0.0017992788180383,35,1973
0.0019833564998006,36,1973
0.002200433077655,37,1973
0.0024380397306949,38,1973
0.0026817016047786,39,1973
0.0029207685060055,40,1973
0.0031520747406711,41,1973
0.0033796775670309,42,1973
0.0036117574893772,43,1973
0.0038572298475163,44,1973
0.0041239256858302,45,1973
0.0044186217843682,46,1973
0.0047480394486246,47,1973
0.005119624295294,48,1973
0.0055413290631019,49,1973
0.0060203856712399,50,1973
0.0065617620267846,51,1973
0.0071673546508412,52,1973
0.007836828798552,53,1973
0.0085703681429985,54,1973
0.0093726236905724,55,1973
0.0102563362649643,56,1973
0.0112439919573438,57,1973
0.0123665782868433,58,1973
0.0136595874920771,59,1973
0.015157282789764,60,1973
0.0168867134297513,61,1973
0.0188631942878179,62,1973
0.02108900045802,63,1973
0.02355655706757,64,1973
0.0262561088046557,65,1973
0.0291860008471216,66,1973
0.0323622730162012,67,1973
0.0358242563239807,68,1973
0.0396343701569677,69,1973
0.0438724418898955,70,1973
0.0486264864966753,71,1973
0.0539824833477659,72,1973
0.0600154700340783,73,1973
0.0667836625142466,74,1973
0.0743265425880457,75,1973
0.0826669697026505,76,1973
0.0918164577427736,77,1973
0.101782065849341,78,1973
0.112573189178305,79,1973
0.124206994027334,80,1973
0.136712072448798,81,1973
0.150130626314513,82,1973
0.164519727434113,83,1973
0.179951838146022,84,1973
0.196514064854413,85,1973
0.214305015062334,86,1973
0.233428079493598,87,1973
0.253980690965318,88,1973
0.276040534115074,89,1973
0.299651412820182,90,1973
0.324812936923934,91,1973
0.351478699528376,92,1973
0.379566615718522,93,1973
0.408982380930811,94,1973
0.439653010608794,95,1973
0.471563266549288,96,1973
0.504784933036257,97,1973
0.539488487836129,98,1973
0.575928788322706,99,1973
0.614399842904186,100,1973
0.0120646953091137,0,1974
0.0015424085418291,1,1974
0.001014248766834,2,1974
0.0007836530923094,3,1974
0.0006800457906382,4,1974
0.0006037565468122,5,1974
0.0005175246261932,6,1974
0.0004302431956621,7,1974
0.0003617979333888,8,1974
0.0003171116757651,9,1974
0.0002893152415572,10,1974
0.0002751894174046,11,1974
0.0002824432550519,12,1974
0.000326778136169,13,1974
0.0004269489114461,14,1974
0.0005928993045092,15,1974
0.0007988249411043,16,1974
0.0009756308598664,17,1974
0.0010667362911913,18,1974
0.0010814644647458,19,1974
0.0010682619571374,20,1974
0.0010629997339763,21,1974
0.0010727603037667,22,1974
0.0010864017959833,23,1974
0.0010913972410919,24,1974
0.0010857594596849,25,1974
0.0010787549202909,26,1974
0.0010831261222594,27,1974
0.0011074447417273,28,1974
0.0011533115575865,29,1974
0.0012167966746829,30,1974
0.0012922128947247,31,1974
0.0013763432398139,32,1974
0.0014709865781259,33,1974
0.0015824945513404,34,1974
0.0017188804856795,35,1974
0.0018862253687938,36,1974
0.0020858565311558,37,1974
0.0023131875972808,38,1974
0.0025587501827863,39,1974
0.0028113167703683,40,1974
0.0030619154610544,41,1974
0.0033068454016738,42,1974
0.0035483945111304,43,1974
0.0037934238438815,44,1974
0.0040510534987608,45,1974
0.0043307011366544,46,1974
0.0046410535678289,47,1974
0.0049898728359836,48,1974
0.0053842087137018,49,1974
0.0058306116551501,50,1974
0.0063351672936126,51,1974
0.0069034438938539,52,1974
0.0075406250701448,53,1974
0.0082521073530651,54,1974
0.0090446607635222,55,1974
0.0099279504796827,56,1974
0.0109159412905451,57,1974
0.0120276038356946,58,1974
0.013286480245238,59,1974
0.0147189932723153,60,1974
0.0163517765468996,61,1974
0.0182086613976544,62,1974
0.0203082142156644,63,1974
0.0226628011080284,64,1974
0.0252799443327394,65,1974
0.0281661451006911,66,1974
0.0313324813901114,67,1974
0.0348004864581878,68,1974
0.0386064886086786,69,1974
0.0428029517908495,70,1974
0.0474562446783132,71,1974
0.0526412931768789,72,1974
0.0584343880766514,73,1974
0.0649058791678015,74,1974
0.0721145909566277,75,1974
0.0801055442162005,76,1974
0.0889119100910826,77,1974
0.0985610578358484,78,1974
0.109083280342639,79,1974
0.120520708363146,80,1974
0.132933509316665,81,1974
0.146400941052793,82,1974
0.161016062942771,83,1974
0.176874492129938,84,1974
0.194059086508612,85,1974
0.212623530999052,86,1974
0.232578350352669,87,1974
0.253882790848797,88,1974
0.276445238273205,89,1974
0.300133369466563,90,1974
0.324793255634082,91,1974
0.350274584416475,92,1974
0.376457633162798,93,1974
0.403277101512378,94,1974
0.430738540846429,95,1974
0.458924600877743,96,1974
0.487990039757475,97,1974
0.518145775013126,98,1974
0.549632783674664,99,1974
0.582686340324937,100,1974
0.0110066989848888,0,1975
