"Age","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"A20",0.00119918145543426,0.00106826195713741,0.00105543406097872,0.00102795080804743,0.000955935335597143,0.000952679595147768,0.000913249272459911,0.000889843623876581,0.000846407427182889,0.000852581938923752,0.000900390941150514,0.000888092888933574,0.000889145256956741,0.00087972525825754,0.000828787618096408,0.000873661619863536,0.000883897825303665,0.000838041563531928,0.00082171885323288,0.000802680760373338,0.000761512886954123,0.000736868685045916,0.000741230004923243,0.000678865254731984,0.00066464464517423,0.000712725444009895,0.000644516271194537,0.000630730820471081,0.000622533573889085,0.000596915006813468,0.000560253337319614,0.00053669505983302,0.000544872441222045,0.000536757032312412,0.000522390111548699,0.000515085209734278,0.00053630064453904,0.000489303461985016,0.000529823798254436,0.000484217519679375,0.000466931615923591,0.00045127487077535,0.000415462328171017,0.000410735113073786,0.000402558250064812,0.000379611916701501,0.000405769173806667,0.000426177724627488,0.000403510484798392,0.000404773925902285
"A21",0.00118504501893888,0.00106299973397638,0.00105356565138685,0.00101451666209276,0.00095783587053593,0.000919739477307753,0.000879409374577034,0.000875461071514366,0.000828863748636134,0.00084499343561378,0.000886930724965588,0.000867067173413083,0.000850741775337954,0.000825744725264677,0.000779715222475136,0.000832151154518359,0.000841040319895121,0.0008115624665342,0.000790189445539392,0.000775240404466738,0.000749081588733244,0.000736334468903888,0.000751468354869221,0.000682700076532665,0.000657186670411467,0.000714659520838363,0.000670574654685328,0.000660998547000473,0.000639972412780945,0.000618978739639329,0.000584140556884607,0.000574543446920893,0.000593130061875595,0.000573718057157408,0.000564780088003624,0.000560044861178205,0.000583512257285497,0.000542544996414441,0.000576638620227901,0.000535408323282713,0.000517451839184245,0.000503710738084117,0.000458103157823135,0.000451715520656711,0.000439176787180329,0.000417130646114372,0.000438919730368737,0.00046337653227615,0.000440356527585728,0.000437315265727464
"A22",0.00118875862228218,0.00107276030376675,0.0010605644012846,0.00100600310064025,0.00095945076426958,0.000911833462009285,0.000869342662069267,0.000863475198258522,0.000833768287439146,0.000848239653102347,0.000879461204528477,0.000848480559625718,0.000818000083770506,0.000783802448860794,0.000752457642219674,0.000801994667987967,0.000794756226938825,0.000786288400859343,0.000754745936720136,0.000747660637166804,0.000727894047077762,0.000729944848655141,0.000744142574420903,0.000677069459383341,0.000644841526448147,0.000705095792836597,0.000695289519096088,0.000676864879154835,0.000644075128670447,0.000627966881036898,0.000602847380353284,0.000599590120639627,0.000626907856692715,0.000597218888852286,0.000591214710224784,0.000591756098667174,0.000609054074072112,0.000585344278432045,0.000614910189912263,0.00057509949470557,0.000554644627342377,0.000543243841030591,0.000492237256401986,0.000482983180302583,0.000467079963489768,0.000446962769476361,0.000458252379864,0.000488720802819565,0.000468007140320906,0.000459530138285948
"A23",0.00119291888640507,0.0010864017959833,0.00106650679830285,0.000999502193448961,0.000962791175957951,0.000921536419940265,0.000876516965601048,0.000856172561652894,0.000841705964198142,0.000844783007438288,0.000873905809963188,0.000833101374380742,0.000800615250701556,0.000764403918269843,0.00074990102476804,0.000789470477429975,0.000761945845117864,0.000764887427217536,0.000727880564221088,0.000729473601402291,0.000710110592943821,0.000725780291656351,0.000730896604623013,0.000669555693579542,0.000637943887174975,0.000694054323667771,0.00071233887226148,0.00068103199403789,0.000642828612065593,0.000629398848073467,0.000622176429405005,0.000615622477942967,0.000648483479473291,0.000611095696994886,0.000604467594730913,0.000611847509186757,0.000617064027481652,0.000616784754311671,0.000643694531824385,0.000603494157572275,0.000578153306937896,0.000568403805179411,0.000517296706160231,0.000504799563997783,0.000486129885380308,0.00046876098744744,0.000465795923371138,0.000502675459353102,0.000487042310272014,0.000472618684667919
"A24",0.00118433856878313,0.00109139724109194,0.00106139145983597,0.000989513477867923,0.000965175067273503,0.000930831057280226,0.000887907365250832,0.000853125627827553,0.000838165522855552,0.000827881302465906,0.00086591772059309,0.000818276870662021,0.000796032688118883,0.000762086764507894,0.000761417553718201,0.000787762003885576,0.000746024425569468,0.000744890371464759,0.000712077277933819,0.000719840194836314,0.00069914223429905,0.000723314512911637,0.000720317774143785,0.000664018511938729,0.000639288040474701,0.000687450756782128,0.000718265215532342,0.000677377483702942,0.00064217152142455,0.000627468355625532,0.000643068850532401,0.000626879381969367,0.000662069165743906,0.000620758534706098,0.000609888069621567,0.000623803650351376,0.000616311467042626,0.000637900200425888,0.000662538677646682,0.000620923722798963,0.000590435862545714,0.000581845146481151,0.000534278599757266,0.00051930161688528,0.000497864523458478,0.000483808465732453,0.000466256736823876,0.000507301118558251,0.000498756557247888,0.000478957371072225
"A25",0.00116702675012363,0.00108575945968492,0.00104630153187896,0.000976916864251089,0.00096471520868382,0.000927188039843912,0.000894519370483048,0.000855196073803504,0.000826227226602795,0.000807842274447542,0.000857610619784567,0.000805083746525361,0.00079679732528912,0.000765905808529603,0.00077517074729114,0.000786676937340789,0.000743399581710832,0.000727254477731712,0.000705772823769848,0.000715420261021883,0.000693988284646491,0.000719427973469797,0.000716543385130001,0.000662226275793408,0.000647253052063638,0.000687973409741162,0.000717121148667634,0.000671443796563974,0.000645820132286046,0.000625663884283546,0.000663339266481687,0.000636900180996548,0.000671718418475973,0.000630929180708578,0.000613494097623419,0.000631683247130466,0.000615714212131034,0.000651181501525409,0.00067248005191901,0.000628207886622379,0.000595445058874432,0.000588525059287382,0.000545197975796998,0.000529303479839246,0.000504976031038949,0.000494317039765316,0.000465080197419591,0.00050590192177464,0.000504893015097734,0.000481429163125961
"A26",0.00115668951240132,0.00107875492029099,0.00103249239278185,0.000968949923306853,0.000962704024095324,0.000912634409472555,0.000895178706461847,0.000864080605563624,0.00081985114137794,0.000800908680378981,0.000855761170411703,0.000798361778875015,0.000796819242673883,0.000767429720471356,0.00078477985365564,0.000779507304096155,0.000748241715070497,0.000716570852545893,0.000706729245456592,0.000714753839541266,0.000692679991995241,0.000713471733398789,0.000719859509062858,0.000664969727084984,0.000658929217258922,0.000696019573622687,0.000717253888205131,0.00066938767292656,0.000655607510483682,0.000627513524477937,0.000681112577769594,0.000648359754293231,0.000680329717125661,0.000644027783829192,0.000619985632921924,0.000639021878473432,0.000620964094600163,0.00065986706793936,0.000676646413743509,0.000627851074704745,0.000597261479209282,0.000593334680415896,0.000552503423459227,0.000537326843805244,0.000510495351698399,0.000502682866960309,0.000466750093551189,0.00050263608825789,0.00050779774344903,0.000483048802698524
"A27",0.00116734642020035,0.0010831261222594,0.00103288040086519,0.000973868358785481,0.000963091123421512,0.000900407338649275,0.00089444173327785,0.000880275487718904,0.000829852416892569,0.000816357211869851,0.00086600681346608,0.000802947705736456,0.00079503536161597,0.000765176158028696,0.000790269428315564,0.00076624651135875,0.000755424693459618,0.000716908541379686,0.000713140279329598,0.000718588854554068,0.000694049452784556,0.000708627862978481,0.000728385674042469,0.000672625117391059,0.000672284170900646,0.000710529368151964,0.000725386398595726,0.000676187385515726,0.000671876437309874,0.000636487670727931,0.000697259697651293,0.000663329113799009,0.000689817579854528,0.000660031301136845,0.000631715487445948,0.000648215171023438,0.000633567983825692,0.000667159916024532,0.000679556144825816,0.000624211284247113,0.000599220963653275,0.000599608938100581,0.00055862944857331,0.000545202386469321,0.000517018943038971,0.000510994926872211,0.000473859022561973,0.000501718380541315,0.000510296788240998,0.000486585374558318
"A28",0.00120318257365423,0.00110744474172738,0.00105495598843542,0.000996344522804336,0.000970777541404199,0.000904815736068249,0.000898597190387338,0.000902320642151213,0.000856715019505857,0.000851709849748845,0.000888773601921707,0.000820608846579191,0.00079537452998296,0.000764158293741432,0.00079514701122117,0.000752626469081452,0.000762233189388063,0.000728683040451137,0.000723749793677254,0.000728003642142959,0.000698280287765192,0.000709877381324632,0.000740058884972891,0.0006855258044311,0.00068713116528964,0.000729949090435581,0.000743519267631893,0.000694356215449818,0.000693951540357592,0.000655194885300717,0.0007152043107907,0.00068345087036234,0.000701774758687191,0.000677660112289902,0.000648885258094323,0.000660458788598233,0.000651773682066714,0.000675609959906723,0.00068551948105818,0.000622178686974326,0.000603622844725591,0.000608824404204075,0.000565706064393851,0.000554133536027194,0.000526251216859742,0.000520829515625002,0.000486944152524144,0.000506416568086484,0.000515095727326015,0.000494115001563267
"A29",0.00125850379799317,0.00115331155758653,0.00109881540217511,0.00103622154626898,0.000990264176862874,0.000933894773090836,0.000913222320533706,0.000928184921885059,0.000892301767207514,0.000895178623825334,0.000919190601488974,0.0008495578618551,0.000803958582477146,0.000771967161491076,0.00080327673806738,0.000746623688461762,0.00076892063801985,0.00074870784781885,0.000737924315720044,0.000742800241040179,0.000706802289572287,0.000721062874051979,0.000754149177048181,0.000704235300028808,0.000704950643424745,0.000753260544761639,0.000769619503680459,0.000723652822789387,0.000720793432626887,0.000684515015562164,0.000738741538015463,0.000709870477578776,0.000717942512511097,0.000696077007348116,0.00067059067269678,0.000676143562690993,0.000672521549110484,0.00068686973808003,0.00069724959461854,0.000625473405244458,0.000611839569113276,0.000621073467184208,0.000575391703626223,0.000564952808580379,0.000538945206874073,0.000533231744861123,0.000504898593471005,0.000518318090563636,0.000524084067696081,0.000506695198372534
"A30",0.00132313970417028,0.00121679667468297,0.00115906887942698,0.00108996439725494,0.00102508866332224,0.000987531414806529,0.000942692064881409,0.000957683652792739,0.000927118161749788,0.000933328461337321,0.000950546486765287,0.000886135268487352,0.000825992217876832,0.000794796743516922,0.000817651156297937,0.000755155933853348,0.000778149677579707,0.000772787051772235,0.000755937999215026,0.000761545319688512,0.000721887663493177,0.00074314873182015,0.000771698981818692,0.000729583786860173,0.000727978518849301,0.000780662006821385,0.000800435726502147,0.000761686352455314,0.000751758983558829,0.000723229384639434,0.000769830048262103,0.000743053868384488,0.000740199582133226,0.000716045288300237,0.000696091031904072,0.000695483863224874,0.000693626433405434,0.000701862451729975,0.000715427496599867,0.000635759427274612,0.0006246081785712,0.000635817054969497,0.000588809596811251,0.000578355650023723,0.000555161141325682,0.000548786944703583,0.000525814514807908,0.000537146741442367,0.000537996782585337,0.000524361573913549
"A31",0.00139002058835373,0.00129221289472479,0.0012288155326261,0.00115338061680127,0.00107771330228944,0.00105911120656455,0.000990310090219044,0.000993961009605334,0.00095835592871683,0.000960567547358924,0.000979313986411656,0.000927437891532492,0.000864013976055054,0.000835369722880006,0.000840655187674303,0.000782330103723162,0.00079373313371792,0.000798967276819813,0.000779202993416773,0.000783080374293011,0.000746112818809949,0.000774233287826968,0.000794870421175927,0.00076239112027198,0.000758154602087491,0.000813520345294954,0.000834341242185543,0.000805181134971985,0.000787182818801042,0.000768480895644866,0.000807796197124143,0.000782721440254566,0.000770191245921637,0.000739893714438253,0.00072567246872247,0.000719093983419257,0.000715261386341295,0.000721217292705397,0.000739277606468227,0.000652903300305055,0.000642349601158938,0.000652583353321289,0.000606589067862935,0.000595018273863233,0.000574683905242279,0.000567736084604545,0.000548056174327777,0.000561171366655236,0.000556591904724744,0.000546496743461619
"A32",0.00146053840584647,0.00137634323981399,0.0013039706056762,0.00122422982757197,0.00114944921105849,0.00113941615445332,0.00105798029980978,0.00104282994132105,0.000992767648837206,0.000983444520958643,0.00100848491974919,0.000973414092058136,0.000917685990486635,0.000892665076894058,0.000874557857142093,0.000828950515751718,0.000819326514766993,0.000829209605383142,0.000810099328186608,0.0008082721274689,0.000781772228782397,0.000810996798851177,0.000825818905539471,0.000803032827531774,0.000796393446977084,0.000853642165187049,0.000872458139365507,0.000851506028716117,0.000828475949496705,0.000817098437067552,0.00085026387057495,0.000828064471212466,0.0008089119801622,0.000770499500187127,0.00076074049361515,0.000748258939843473,0.000740071238596823,0.000745725859641995,0.000767759211984381,0.000676020051946494,0.000665433408031121,0.000671441825504767,0.000629011400129961,0.000615606952520752,0.000597422243759457,0.000590125701869174,0.000571153686120483,0.000588114187845997,0.000579204628916754,0.000572436626164473
"A33",0.00154425053580626,0.00147098657812599,0.00138579708925682,0.00130354431677305,0.00124029924369551,0.00122175662853297,0.00114529406548044,0.00111041213157574,0.00104260766386533,0.00101646267692936,0.0010469358925712,0.00102731136167789,0.000984706341560113,0.00096291699736265,0.000921505375652557,0.000892700130325976,0.000857553900761485,0.000868416474061481,0.000851347014462809,0.000840656035591238,0.000830336580481791,0.000850899819318728,0.000865843086850513,0.000851175490179182,0.000842399741195434,0.000902332314734814,0.000917624203410656,0.000899829056709131,0.000877664516023304,0.000867292289717468,0.000895227738553924,0.000878247462368155,0.00085651729562097,0.000810084591412,0.000803248864093487,0.000784796271079845,0.000772082105809763,0.000776591984850058,0.000800748869681772,0.000704679383021603,0.000694351569726742,0.000693202264181923,0.000656234415629075,0.000640737339184368,0.000623645202584699,0.000615985271158772,0.000596071454698992,0.000616266387479747,0.000605367473442034,0.000602029064156508
"A34",0.00165386558597188,0.00158249455134048,0.00148037012417623,0.00139529977453783,0.00134892622776288,0.00130578339460703,0.00124874900522064,0.00120043388058992,0.00111887849277941,0.00107422937587787,0.00110576332257295,0.0010944955313641,0.00106240759801766,0.0010416349949574,0.000983080286195735,0.000969001515823405,0.000909726732646859,0.000921793490669979,0.000905181401777401,0.000885515184008697,0.000892085152938494,0.000894044519202382,0.00091522879643296,0.000905974181662601,0.000895066862681535,0.000959795377947548,0.000972327192302474,0.000951360525332802,0.000936586101748136,0.000919785047242479,0.000943026995072568,0.000933012558117695,0.00091249244536713,0.000859537975655169,0.000854916751940505,0.000830600950079546,0.00081521342850921,0.000815372917838066,0.000839598268894403,0.000739638662925131,0.000729791244482209,0.00071937535799494,0.000688535275688381,0.00067094727700453,0.000653998662558338,0.00064550499557957,0.000624740402769418,0.000645310867749682,0.000635170652075968,0.0006358475770324
"A35",0.00179927881803832,0.0017188804856795,0.00159578621444986,0.00150508898309063,0.00147309676479354,0.00139759524199163,0.00136225134161913,0.00131237313455363,0.0012262528142794,0.00116563038494925,0.00119420157166025,0.0011805869274385,0.00114943134414992,0.00112608992143496,0.00105990074982983,0.00105284206308234,0.00097611548735258,0.000992345303729858,0.000972709895971502,0.000948011161579258,0.000966085712531399,0.000943659235832951,0.00097377813692461,0.000966775615345555,0.000953327066147315,0.00102522643265988,0.00103718985560006,0.00100869369518431,0.00100611651181732,0.000977680843629568,0.000996958623411031,0.000993100338434113,0.000976134981961215,0.000918551546119927,0.00091669062860637,0.000887090221575966,0.000872107788209337,0.000863671611803029,0.00088680954886528,0.000782756892440969,0.000772615825838294,0.000751973676710261,0.000726490801528906,0.000706723414590435,0.000689354086543617,0.00067916886391772,0.000659180998296862,0.000676448717348059,0.000669206399411262,0.000674951139824219
"A36",0.00198335649980065,0.00188622536879389,0.0017390276449469,0.00163875409432581,0.00161078537885789,0.00150656688044115,0.00147966695146866,0.00144136792687705,0.00136103648212332,0.00129115039964697,0.00131658209517251,0.00128981906998892,0.0012466872814433,0.00121709685830451,0.00115169511612498,0.00114124088845713,0.00105664321183932,0.0010796874812733,0.00105377480119099,0.00103129938762193,0.00105067673848218,0.00100503007887099,0.00104168858887274,0.00103401473916117,0.00101711525659972,0.00109759163455529,0.00111094943608283,0.00107475886007682,0.00108578706172199,0.00104520253733596,0.00106219507351878,0.00106027501348053,0.00104715247863084,0.000986447067981803,0.000988684036084106,0.000954782761660517,0.000943554395545591,0.000922748582983332,0.000945077166400742,0.000836231451927478,0.000823780004156841,0.000793228534808452,0.000771029920412122,0.000748589137551122,0.000730611557378373,0.000717801780029061,0.000700706197796905,0.00071186046680931,0.000708211425974606,0.000720352083161603
"A37",0.00220043307765506,0.00208585653115584,0.00191384985530951,0.00180146269767487,0.00176167071332394,0.00164141762045598,0.00159872270304216,0.00158052058716555,0.00151278118838838,0.00144281585475588,0.00147055935594061,0.00142398070943407,0.00135711116470312,0.00131908480682361,0.00125795267361793,0.00123516281108601,0.00115174479792892,0.00118062779416816,0.00114749682047799,0.00113530717955041,0.0011444298102703,0.00108362436043863,0.00112028263765058,0.00110977495644227,0.00108799357393534,0.0011767272062525,0.00119192729161367,0.00115197329857369,0.00117403360971335,0.00112605093433978,0.00114374841817878,0.00113695120217228,0.0011261014275797,0.00106324448456905,0.00107056680720785,0.00103320065391792,0.001028523310758,0.000993241555517996,0.00101622463594222,0.000901645794931016,0.000884217152158221,0.000845271756941411,0.000823343332603003,0.000797230801020142,0.000778576890185629,0.00076251837901228,0.000749561722152377,0.000753914615108856,0.000752703802196341,0.000772515126050814
"A38",0.00243803973069493,0.00231318759728086,0.00212010921203471,0.00199710334947357,0.00192831249992373,0.00180757252893629,0.00172403960779561,0.00172512242451078,0.00166996711802409,0.00160755639915476,0.00164722365574073,0.00158198670604329,0.00148442707316245,0.00143847204258836,0.00137880397404767,0.0013396963342114,0.00126298967459544,0.00129140231104965,0.00125339100545351,0.00125671634862852,0.0012472660774585,0.00118332322468029,0.00121217632856059,0.00119762196074327,0.00116912753622046,0.00126416512258465,0.00128010918611159,0.00124190070743498,0.00126909143853009,0.00122214477502723,0.00124453204070137,0.0012256117481007,0.00121446663497011,0.00115036272415844,0.00116216187525619,0.00112119438536401,0.00112476811081236,0.00107513267829982,0.00110052639957472,0.000979344230124255,0.000954743310922536,0.000909813084420891,0.00088469555448721,0.000853618597065538,0.000833974529219919,0.000814598973659186,0.000805142622532198,0.000804560999886879,0.000802893870839641,0.000831189248808232
"A39",0.00268170160477868,0.00255875018278631,0.00235439263981895,0.00222759975486518,0.00211626354818297,0.00200644960238746,0.00186727861100655,0.00187664747071961,0.00182742017909584,0.00177409849514096,0.00183423798665344,0.00176014782817716,0.00163162869717826,0.0015812409404398,0.00151550122636912,0.00146235109561371,0.0013930705758577,0.00141055874258562,0.00137257144653816,0.00139056626380293,0.00136120435667871,0.00130534514072347,0.00132079983936709,0.00130173762665619,0.00126464618454311,0.0013632278490263,0.00137850545990811,0.00134543011396124,0.00137022174778051,0.0013331918847051,0.00136427833103589,0.00132826906070041,0.00131437115980854,0.00125052139399887,0.00126390525976039,0.00121763610553354,0.00122984749885696,0.00116800922630002,0.00119672584353416,0.00106846993761704,0.00103601880059666,0.000987854234952367,0.000956223880563918,0.000919073312522367,0.000897582037043917,0.000875344454114347,0.00086670712130478,0.000865116260105147,0.000858970657106018,0.000895715320985618
"A40",0.00292076850600552,0.00281131677036839,0.00261145440704598,0.0024918905041219,0.00233281271722777,0.00223642093226158,0.00204428654235742,0.00204401011539029,0.00199051642831139,0.00194001171820741,0.00202171101170996,0.00195326122607876,0.00179995346563822,0.0017507265791106,0.0016700302602257,0.0016103097047295,0.00154500554838488,0.0015407657171327,0.0015083593596035,0.00153315348764049,0.00149034506587189,0.00144819836387139,0.00144953199618268,0.00142575224596136,0.00137870402502476,0.00147836510547355,0.00149288701348124,0.00146328703822165,0.00147870268728938,0.00145725021499868,0.00149976806930038,0.00144616621242872,0.00142808605212065,0.0013668631681394,0.00137690591447607,0.00132223032553028,0.00134221156563172,0.00127153640562218,0.00130281991392747,0.00116771372033912,0.0011285928062395,0.00107951747453542,0.00103881351807508,0.000995242449833765,0.000970411075782647,0.000945966652920811,0.000934281652266019,0.000936407943525093,0.000921631855397155,0.000965714378568996
"A41",0.00315207474067118,0.00306191546105441,0.00288567243414026,0.00278479819484587,0.00258462358332589,0.00249467174105287,0.00227060298546847,0.00224133405002214,0.00217330432449939,0.002114146748142,0.00220788823112808,0.00215648059680939,0.00198888224569761,0.00194640152198477,0.00184395573687423,0.00178766303338233,0.00172077316068717,0.00168833476193938,0.00166581605465205,0.00168477211715537,0.0016400609828575,0.00160884095657102,0.00160087777807857,0.0015718046327087,0.00151463629027222,0.00161410176424709,0.00163003427866118,0.00159660144250149,0.00159808301670697,0.00159211934603442,0.00164649233821867,0.00157980440355776,0.0015575727058361,0.00150172838831337,0.00150258309023225,0.00143608047501074,0.00146190627913115,0.0013859431249481,0.00141733832814044,0.00127644547239609,0.00123302685197675,0.00118409815693179,0.00113310989906685,0.0010839739813501,0.00105383629578281,0.00102755553133701,0.00100931231000355,0.00101910225886976,0.000992559345648208,0.00104183266714264
"A42",0.00337967756703097,0.00330684540167381,0.00317182527401849,0.00309658581489899,0.00287491689072142,0.00277875243779952,0.00255655370207878,0.00248347050720006,0.00239241256287715,0.00231320178898742,0.00240115600475428,0.00236757066923853,0.00219729112164939,0.0021642657647392,0.0020372124386995,0.00199350009029234,0.00191994467255181,0.00186069565675325,0.00185021206474753,0.00185055501484953,0.0018156789246831,0.0017847692958445,0.00177607533326455,0.00174028929593937,0.00167451803764729,0.00177408510720085,0.00179540401913872,0.0017472750322272,0.00173357944322584,0.00173700394855483,0.00180119532270133,0.00172926216576896,0.00170423574539986,0.00165567327753853,0.00164211089987344,0.00156173939432693,0.00159063240946803,0.00151229137209357,0.00154051844993415,0.00139560632871484,0.00135005614708616,0.00130042416815555,0.0012396752748825,0.00118710498195,0.00114959611009556,0.00112113589184311,0.00109471940178731,0.00111399829924742,0.00107454740444778,0.00112614880318354
"A43",0.00361175748937729,0.00354839451113046,0.00346511848664331,0.0034142351537854,0.00320108633646332,0.00308674019591949,0.00290266312469363,0.0027809334342356,0.0026605316498113,0.00255527020796503,0.00261746292898798,0.00258883225313869,0.00242534216822483,0.00239908901215723,0.00224782678858857,0.00222174967903125,0.00213909449515449,0.00206312302831199,0.00206489617701131,0.002038793935318,0.00202103972805207,0.0019760770036815,0.00197532438026927,0.00193051744430611,0.00185929542553259,0.00196060099690659,0.00199124049293614,0.00191801020204074,0.00189090774429742,0.00189366766344166,0.00196404678892399,0.00189466231286349,0.00186894926967595,0.00182724707903537,0.00179601450122793,0.00170271931347943,0.00173123565505167,0.00165239877926385,0.00167475513335501,0.00152780293290751,0.00148071953040766,0.00142748884105094,0.00135923090119906,0.00130620919641316,0.00125964578424972,0.00122779093860742,0.00119431897954864,0.00122212330115547,0.00117116701525892,0.00122201661327836
"A44",0.00385722984751636,0.00379342384388152,0.00376111718326767,0.0037249072791807,0.00355384095419164,0.00341589578581721,0.00329672366376578,0.00313543167672851,0.00298193795622353,0.00285367108957635,0.00287514878134979,0.00282795349944609,0.00267622894038118,0.00264787934545214,0.00247325795461181,0.00246352434008659,0.00237270484877787,0.00229617521995174,0.00230933267602169,0.00225757345069422,0.00225731294021961,0.00218628341001511,0.00219852062748042,0.00214208689335617,0.00206945085273483,0.00217470721957597,0.00221596838294025,0.00211202718878309,0.00207501393596942,0.00206653477360322,0.00213924543670382,0.0020765860820468,0.00205230104875521,0.00201376803694634,0.00196419334372193,0.00186267306471091,0.00188694556017661,0.00180845996801418,0.00182408586456959,0.00167648811934805,0.00162638766877387,0.00156516038766684,0.00149287514207008,0.00144236930589151,0.00138590564423708,0.00134879778377572,0.00131186121720928,0.00134459423267404,0.00128607083841504,0.00133340848268328
"A45",0.00412392568583029,0.00405105349876086,0.00405642824748002,0.00402068360264562,0.00391886578606647,0.00376095692721131,0.00371493812549921,0.00353726059363518,0.00335115227438105,0.00321260899655893,0.00318962054746675,0.00309735586129716,0.00295684190328451,0.00291300590157054,0.00271316125836345,0.00271168406358652,0.00261571136616547,0.00255509103679176,0.00257828992526628,0.00251120439194663,0.00252244476748828,0.00242131731282468,0.0024460604252308,0.00237625096859672,0.00230588860525552,0.00241686371758502,0.00246536734682354,0.00233261677245565,0.00228912466249274,0.00226176801774081,0.00233379472297738,0.00227627168361499,0.002254920683564,0.00221286853253412,0.0021464352877967,0.00204455994894338,0.0020606991788377,0.00198255990152055,0.00199297726551371,0.0018446152299499,0.00178865278568519,0.00171467293424939,0.00164216264103449,0.00159605152804301,0.00152998961739573,0.00148570496431392,0.00145004625882047,0.00148236039456219,0.00142218362069048,0.00146403369779186
"A46",0.00441862178436824,0.00433070113665443,0.00435040773405707,0.00430246027959271,0.00428112454976456,0.00411381921207698,0.0041288045647576,0.00396634871394805,0.0037552788152279,0.00362533610207996,0.00356910617680238,0.0034120373780093,0.00327687678890728,0.00320331715674303,0.00297231222419897,0.00296572609279446,0.00286685487138583,0.00283193150787231,0.00286311254582164,0.00279791520341465,0.00281158945319629,0.00268702122459818,0.00271915946355298,0.00263637450065724,0.00257051421555665,0.0026876719376507,0.0027352916403247,0.00258270215224889,0.00253440823791389,0.00248581352259822,0.00255520809690089,0.00249555700197472,0.00247775054085915,0.00242409858580558,0.00234322394441134,0.00225008297540194,0.00225475270480605,0.00217631916796353,0.0021849664100937,0.00203341557401481,0.00196910108914462,0.00187866216399622,0.00180898175470868,0.0017671514260159,0.00169300973251527,0.00164029555019097,0.00160985901266416,0.00163602744733285,0.00158106492961949,0.00161655281762873
"A47",0.00474803944862462,0.00464105356782892,0.00464725226907153,0.00458097176564045,0.00463041911293423,0.00446576990000092,0.00451583877246253,0.00439809364940724,0.00417941262530786,0.00407564249908797,0.0040119565800184,0.00378618949281536,0.00364653431029057,0.00353259056130567,0.00326200754367632,0.00323444530331552,0.0031312797444776,0.00312010376337674,0.00315528526518482,0.00311007692839492,0.00311866095008256,0.00298624123920249,0.00301937004599672,0.00292693283112049,0.00286602368292574,0.00298821289692414,0.00302467035151578,0.002864526545307,0.00281037470316029,0.00274400091024406,0.00280925418519699,0.00273666239164594,0.00272218487999687,0.00264975384370593,0.00255646249365603,0.00247958867373477,0.00247062631479664,0.0023908490624451,0.00240170714585494,0.00224192380637795,0.00216904851809588,0.00206069837560757,0.00199525574243404,0.00195523938323336,0.0018755295921365,0.00181442119269554,0.00179049795746291,0.00180593292696489,0.00176270864247445,0.00179215427976356
"A48",0.00511962429529407,0.00498987283598365,0.00495728104228998,0.00487446080399368,0.00496574866147939,0.00481181628905109,0.00486862807630071,0.00481245138818616,0.00461256335616486,0.00454291269931467,0.00450619154243495,0.00422898284569991,0.00407338455100898,0.00391584722951253,0.00359890158312089,0.00353501450913334,0.00342105595045306,0.00341931489364749,0.00345114170548176,0.00343762672315891,0.00343870980551992,0.00331681969828313,0.00334749581074472,0.0032512743684732,0.003194772476526,0.0033196407004468,0.00333703309036204,0.00317948904477235,0.00311589314818094,0.00303961559737506,0.00309860457652402,0.00300197750488616,0.00299009970382294,0.00289450369077703,0.00278975357483403,0.0027324820790316,0.00270931445226693,0.00262705530287605,0.00264280042491665,0.00246761557666702,0.00238935737354221,0.00226447605708503,0.00220257818203293,0.0021599656246854,0.0020776895478361,0.00200974899412811,0.00199002742482022,0.00199250225132978,0.00196593545140342,0.00199065900020552
"A49",0.00554132906310191,0.00538420871370183,0.00529647082417172,0.00520421983934488,0.00529647323543069,0.00515496803240167,0.00519722458646397,0.00520197851576351,0.00505084520649015,0.00500909622514211,0.00503213199593359,0.00474022969510169,0.00455918742506373,0.00436461802010688,0.00400135363239214,0.00388908868825656,0.00375335150335166,0.00373835939924914,0.00375554455702825,0.0037738211124111,0.00377039843100218,0.00367172306862878,0.0037025987382904,0.0036091170468707,0.00355710823760877,0.00368211715107422,0.00367949194860143,0.00352807227509928,0.00345039581358082,0.00337361715385815,0.00342280117267396,0.00329397948737766,0.003283855616223,0.00316405647742306,0.00304808301227625,0.00300803442657796,0.00297163975019469,0.00288616495025007,0.00290652435438787,0.00270804425354666,0.00263044744481944,0.00249294516326932,0.00243194010507279,0.00238151505179403,0.00229946376015164,0.00222751412554118,0.00220659881423241,0.00219673024347381,0.00218929786202316,0.00221115461278732
